,s,t,m,k,a
2022-06-24 11:00:00,-85.846297,-50.24116223,-13.90101673,-9.796545711,-2.846037346
2022-06-24 12:00:00,-86.82753535,-49.67879022,-13.70278462,-9.708204432,-2.856812123
2022-06-24 13:00:00,-87.23267514,-47.7895986,-13.12180628,-9.368963061,-2.808059922
2022-06-24 14:00:00,-86.93703779,-46.38387054,-12.68722818,-9.117676089,-2.774062
2022-06-24 15:00:00,-84.80059743,-43.52555864,-11.75375578,-8.631641654,-2.754763762
2022-06-24 16:00:00,-82.69911332,-44.17387831,-12.00323026,-8.723010974,-2.721395846
2022-06-24 17:00:00,-65.98527575,-44.81447631,-12.24346028,-8.816428628,-2.694698487
2022-06-24 18:00:00,-56.1849593,-43.7584092,-11.86920753,-8.651532634,-2.716928869
2022-06-24 19:00:00,-52.50546125,-41.41786387,-11.14763151,-8.232138867,-2.65832311
2022-06-24 20:00:00,-46.8035163,-40.70586473,-10.92564988,-8.105796638,-2.642971699
2022-06-24 21:00:00,-42.05845396,-39.50412902,-10.44020385,-7.947941083,-2.72783916
2022-06-24 22:00:00,-40.88413776,-44.77022014,-11.95551138,-8.945651024,-2.967895337
2022-06-24 23:00:00,-40.31469576,-47.188565,-12.68734637,-9.385848482,-3.042175298
2022-06-25 00:00:00,-40.13312945,-45.65685461,-12.19165695,-9.123123061,-3.027294584
2022-06-25 01:00:00,-40.0105184,-46.15961956,-12.39035384,-9.191362931,-2.99618601
2022-06-25 02:00:00,-39.96996703,-47.07815783,-12.8063886,-9.289524975,-2.886330673
2022-06-25 03:00:00,-40.92736203,-46.36204631,-12.73381203,-9.087109421,-2.720203405
2022-06-25 04:00:00,-48.64146615,-59.29536643,-16.9332546,-11.29849485,-2.831867548
2022-06-25 05:00:00,-69.15767481,-119.7839926,-36.44604432,-21.70497537,-3.481953205
2022-06-25 06:00:00,-80.15982672,-206.9261616,-64.02599946,-36.96238748,-4.94938775
2022-06-25 07:00:00,-85.94339652,-239.5874492,-73.26721141,-43.22887736,-6.595271649
2022-06-25 08:00:00,-90.32643475,-252.6677383,-76.59799062,-45.92358411,-7.624588802
2022-06-25 09:00:00,-93.06335413,-249.3409335,-75.3669005,-45.43019424,-7.746743987
2022-06-25 10:00:00,-93.75907439,-250.1462409,-75.60418066,-45.57998997,-7.77789964
2022-06-25 11:00:00,-94.56513609,-258.0929394,-78.17996356,-46.94099803,-7.851016246
2022-06-25 12:00:00,-95.46557765,-255.9683615,-77.52866077,-46.55845678,-7.794126393
2022-06-25 13:00:00,-95.54278346,-233.5296322,-70.18572024,-42.75035061,-7.657490485
2022-06-25 14:00:00,-94.58228524,-178.3584425,-52.22008771,-33.34277032,-7.232726465
2022-06-25 15:00:00,-94.06640531,-109.0106791,-30.22036731,-21.22670939,-6.116525739
2022-06-25 16:00:00,-93.11252458,-78.85819053,-21.50758564,-15.53227069,-4.778477866
2022-06-25 17:00:00,-91.74243816,-67.62270386,-18.66383966,-13.20898145,-3.877061623
2022-06-25 18:00:00,-88.97697023,-60.64683915,-16.91540354,-11.75791128,-3.300209514
2022-06-25 19:00:00,-77.82004724,-55.69709513,-15.51911714,-10.80613981,-3.046581241
2022-06-25 20:00:00,-58.62420621,-51.42203079,-14.23860052,-10.02137667,-2.902076415
2022-06-25 21:00:00,-46.820671,-49.31249459,-13.57019973,-9.652398334,-2.86729847
2022-06-25 22:00:00,-43.7883807,-50.34084001,-13.70052057,-9.930019718,-3.079759432
2022-06-25 23:00:00,-41.31618786,-50.27596216,-13.60179759,-9.95775526,-3.156856466
2022-06-26 00:00:00,-40.97643568,-48.7103092,-13.12103127,-9.676254099,-3.115738464
2022-06-26 01:00:00,-40.44102182,-48.72159729,-13.15870238,-9.661181243,-3.081830055
2022-06-26 02:00:00,-40.46761662,-46.11244482,-12.41592023,-9.162854826,-2.954894711
2022-06-26 03:00:00,-41.19194317,-45.52981504,-12.39577962,-8.978715205,-2.780825396
2022-06-26 04:00:00,-50.04109044,-67.30557463,-19.5602089,-12.65508709,-2.874982642
2022-06-26 05:00:00,-70.50890275,-130.6713504,-40.02464852,-23.54479253,-3.532468272
2022-06-26 06:00:00,-80.81463104,-207.7253119,-64.23736187,-37.12308969,-5.004408753
2022-06-26 07:00:00,-86.37055188,-243.5753586,-74.53862581,-43.92247331,-6.653160401
2022-06-26 08:00:00,-91.1170477,-251.9070255,-76.37953529,-45.77924086,-7.589473215
2022-06-26 09:00:00,-93.82349883,-250.2725864,-75.69969847,-45.57434622,-7.724496988
2022-06-26 10:00:00,-94.8075974,-250.2897565,-75.6423236,-45.60875702,-7.78759522
2022-06-26 11:00:00,-96.04116692,-257.4897173,-77.99216468,-46.83382342,-7.83774108
2022-06-26 12:00:00,-96.68784721,-252.2880458,-76.28129022,-45.95537015,-7.814725038
2022-06-26 13:00:00,-96.89748949,-228.5466986,-68.50141775,-41.93152399,-7.68081511
2022-06-26 14:00:00,-96.0342525,-178.066204,-52.12626557,-33.29226854,-7.229135752
2022-06-26 15:00:00,-95.44095269,-108.5043954,-30.04939533,-21.14343413,-6.118736465
2022-06-26 16:00:00,-94.65777564,-81.34589057,-22.28266701,-15.97396335,-4.832629851
2022-06-26 17:00:00,-92.98581524,-67.34922856,-18.52034056,-13.18957257,-3.929402296
2022-06-26 18:00:00,-90.63892317,-59.65038322,-16.52789727,-11.61951244,-3.355563804
2022-06-26 19:00:00,-78.99586706,-54.6539531,-15.08205601,-10.67695636,-3.135928356
2022-06-26 20:00:00,-58.78344493,-51.77139216,-14.33520844,-10.0895265,-2.921922284
2022-06-26 21:00:00,-46.9493638,-49.0613325,-13.47705425,-9.615250375,-2.876723251
2022-06-26 22:00:00,-43.86356385,-48.11047642,-12.96407931,-9.554785818,-3.072746164
2022-06-26 23:00:00,-41.43453635,-49.76749307,-13.42029049,-9.87901911,-3.168873863
2022-06-27 00:00:00,-41.14507461,-47.94017215,-12.85068736,-9.554713704,-3.129370026
2022-06-27 01:00:00,-40.87861644,-48.11713061,-12.93653592,-9.570775576,-3.102507614
2022-06-27 02:00:00,-40.68762024,-45.99938728,-12.33325713,-9.166500529,-2.999871964
2022-06-27 03:00:00,-41.29903397,-45.8842765,-12.49673661,-9.046390526,-2.79802222
2022-06-27 04:00:00,-48.90439462,-66.71478291,-19.35182226,-12.56234984,-2.886438712
2022-06-27 05:00:00,-70.01068179,-123.1070908,-37.53480077,-22.26829654,-3.500896158
2022-06-27 06:00:00,-81.6335993,-205.5445766,-63.54187478,-36.74392149,-4.972984105
2022-06-27 07:00:00,-86.63747221,-240.072215,-73.36668151,-43.34073091,-6.657390156
2022-06-27 08:00:00,-91.73888851,-248.9212065,-75.40906909,-45.26920097,-7.564666423
2022-06-27 09:00:00,-94.41958579,-248.9853071,-75.26899634,-45.36060419,-7.72610602
2022-06-27 10:00:00,-95.45459577,-250.5457943,-75.74147702,-45.64452625,-7.773787737
2022-06-27 11:00:00,-96.63021032,-256.4989523,-77.66786199,-46.66571977,-7.831788775
2022-06-27 12:00:00,-97.32722062,-255.0975669,-77.30148308,-46.38178077,-7.731039228
2022-06-27 13:00:00,-97.61064274,-226.9241728,-67.99123574,-41.64577305,-7.650155183
2022-06-27 14:00:00,-96.98323938,-175.9077735,-51.43163258,-32.92010821,-7.204291922
2022-06-27 15:00:00,-96.36884585,-106.1403014,-29.23564322,-20.76227884,-6.144457231
2022-06-27 16:00:00,-95.65543478,-83.69391328,-23.08652804,-16.35470707,-4.811443054
2022-06-27 17:00:00,-94.19400229,-70.02889371,-19.43147944,-13.62722485,-3.911485136
2022-06-27 18:00:00,-91.42573705,-62.59428516,-17.45472473,-12.13739935,-3.410036991
2022-06-27 19:00:00,-79.49577273,-57.20403166,-15.93570921,-11.10015595,-3.132301347
2022-06-27 20:00:00,-59.41608622,-52.05844827,-14.40704834,-10.14929192,-2.94576775
2022-06-27 21:00:00,-46.85220283,-49.6965166,-13.66719848,-9.731906294,-2.898307055
2022-06-27 22:00:00,-43.75625216,-49.58331201,-13.45262923,-9.801456056,-3.075141442
2022-06-27 23:00:00,-41.41447869,-50.64792169,-13.72712521,-10.01907796,-3.155515354
2022-06-28 00:00:00,-41.11147399,-48.83633668,-13.16252333,-9.697517229,-3.116255567
2022-06-28 01:00:00,-40.72560138,-48.85465985,-13.21308067,-9.67834628,-3.071805943
2022-06-28 02:00:00,-40.43184176,-47.83552589,-12.96455979,-9.462895402,-2.980615506
2022-06-28 03:00:00,-41.49981413,-49.40406925,-13.67791594,-9.629065115,-2.790107146
2022-06-28 04:00:00,-49.9386153,-69.68520113,-20.35794884,-13.04942596,-2.870451537
2022-06-28 05:00:00,-70.5883378,-124.6342489,-38.01590875,-22.53679526,-3.528840891
2022-06-28 06:00:00,-81.35816512,-206.1639101,-63.75416594,-36.84422039,-4.96713742
2022-06-28 07:00:00,-86.81955326,-239.0409977,-73.04032629,-43.16016942,-6.640006276
2022-06-28 08:00:00,-91.21950041,-247.3900701,-74.97275134,-44.97698102,-7.490605353
2022-06-28 09:00:00,-94.37062429,-250.9110244,-75.9395655,-45.66722538,-7.697442628
2022-06-28 10:00:00,-95.44522963,-249.8221083,-75.57003437,-45.48901893,-7.704001748
2022-06-28 11:00:00,-96.44318962,-247.6859979,-74.84808152,-45.13795855,-7.713917796
2022-06-28 12:00:00,-96.69961175,-237.4705143,-71.55068227,-43.38149698,-7.606155842
2022-06-28 13:00:00,-96.95834076,-209.9786582,-62.58041612,-38.70267802,-7.412469961
2022-06-28 14:00:00,-96.18088247,-161.6380871,-46.96331018,-30.39770726,-6.916052168
2022-06-28 15:00:00,-95.41192199,-103.7208469,-28.71406553,-20.21658288,-5.859550118
2022-06-28 16:00:00,-94.40185118,-82.14382528,-22.77856103,-15.99199458,-4.602714065
2022-06-28 17:00:00,-92.70066647,-70.76229872,-19.78036271,-13.69725155,-3.807070194
2022-06-28 18:00:00,-90.21406155,-61.99467454,-17.35078907,-11.98949698,-3.314102449
2022-06-28 19:00:00,-79.22967908,-54.23773047,-15.01505403,-10.57171648,-3.064189463
2022-06-28 20:00:00,-59.49803205,-50.16500202,-13.82547205,-9.808931317,-2.896195294
2022-06-28 21:00:00,-47.74570604,-47.38817496,-12.92331596,-9.334400338,-2.872742357
2022-06-28 22:00:00,-44.25517913,-48.55351728,-13.09491495,-9.637048286,-3.089590811
2022-06-28 23:00:00,-41.43913057,-49.65557032,-13.36662127,-9.868546137,-3.1852355
2022-06-29 00:00:00,-41.15200417,-48.32876225,-12.98753746,-9.615818686,-3.122049956
2022-06-29 01:00:00,-40.83773854,-48.35897402,-13.04524074,-9.597037637,-3.074417269
2022-06-29 02:00:00,-40.82851771,-46.77440963,-12.59252511,-9.295207322,-2.998944766
2022-06-29 03:00:00,-41.22050893,-44.73962351,-12.10025337,-8.863081153,-2.812954469
2022-06-29 04:00:00,-49.48803243,-61.50206414,-17.64384146,-11.67876732,-2.856846584
2022-06-29 05:00:00,-70.42578683,-116.3602861,-35.3045631,-21.13448049,-3.48219894
2022-06-29 06:00:00,-82.37518591,-184.8701144,-56.74488334,-33.25092978,-4.878488115
2022-06-29 07:00:00,-87.67913091,-223.306345,-67.93957646,-40.46566009,-6.495871862
2022-06-29 08:00:00,-92.50466213,-228.7697964,-68.84953942,-41.83182909,-7.407059377
2022-06-29 09:00:00,-95.16675346,-229.3131252,-68.85762559,-42.00889559,-7.580082797
2022-06-29 10:00:00,-96.71338118,-229.4400886,-68.86668363,-42.04668772,-7.613345902
2022-06-29 11:00:00,-97.37445031,-227.8686829,-68.40334669,-41.75455429,-7.552880942
2022-06-29 12:00:00,-98.13433263,-213.1291825,-63.55843538,-39.26384315,-7.484625464
2022-06-29 13:00:00,-98.47067929,-182.0510478,-53.43891642,-33.96422438,-7.244766168
2022-06-29 14:00:00,-98.030334,-134.2418948,-37.98519242,-25.75470207,-6.762105859
2022-06-29 15:00:00,-97.61106746,-83.20149923,-22.17346722,-16.64709947,-5.560365856
2022-06-29 16:00:00,-96.32717353,-65.68378709,-17.54438317,-13.12240412,-4.350212533
2022-06-29 17:00:00,-94.78926476,-57.3333115,-15.58291389,-11.31964689,-3.528189945
2022-06-29 18:00:00,-91.36563193,-50.11433145,-13.60506081,-9.902246745,-3.099716339
2022-06-29 19:00:00,-79.60615927,-44.75184536,-11.99857645,-8.917993561,-2.918705336
2022-06-29 20:00:00,-59.85005384,-42.30228258,-11.29473912,-8.453391301,-2.806021742
2022-06-29 21:00:00,-47.86440742,-41.40947617,-10.98128233,-8.312517559,-2.821876393
2022-06-29 22:00:00,-44.69958713,-44.83747019,-11.87011123,-9.010767778,-3.075712161
2022-06-29 23:00:00,-42.26960279,-46.23265951,-12.26749918,-9.277136911,-3.143387319
2022-06-30 00:00:00,-41.94391728,-44.84047245,-11.84669858,-9.023474861,-3.100125573
2022-06-30 01:00:00,-41.06092524,-44.42166178,-11.76873377,-8.922853711,-3.038486828
2022-06-30 02:00:00,-40.51816486,-41.64479605,-10.97500611,-8.394095627,-2.906592569
2022-06-30 03:00:00,-40.45542159,-39.36954974,-10.44733241,-7.899517043,-2.675850839
2022-06-30 04:00:00,-47.04335332,-41.78134642,-11.36028977,-8.246970586,-2.5668257
2022-06-30 05:00:00,-63.32306979,-45.92816071,-12.73903792,-8.939867941,-2.57034898
2022-06-30 06:00:00,-73.2311365,-48.51118527,-13.43162094,-9.454584622,-2.738774153
2022-06-30 07:00:00,-82.34251785,-51.83124352,-14.22367708,-10.16524263,-3.053404088
2022-06-30 08:00:00,-88.68642305,-54.12908476,-14.66720955,-10.70942348,-3.375818703
2022-06-30 09:00:00,-92.71822054,-56.25546206,-15.14147666,-11.18108236,-3.610344027
2022-06-30 10:00:00,-94.21302094,-57.7374397,-15.57358357,-11.45902145,-3.67222966
2022-06-30 11:00:00,-95.5119569,-55.71030169,-14.87668386,-11.13175863,-3.693416704
2022-06-30 12:00:00,-96.02637929,-52.21767413,-13.83521741,-10.48828267,-3.570673963
2022-06-30 13:00:00,-96.30861775,-50.64835748,-13.57888461,-10.09334352,-3.303901217
2022-06-30 14:00:00,-95.72222909,-49.11578046,-13.29911874,-9.722367447,-3.072808075
2022-06-30 15:00:00,-94.82960197,-46.80520401,-12.62795557,-9.287756886,-2.973779103
2022-06-30 16:00:00,-91.03825969,-45.15447369,-12.11868036,-8.992151049,-2.932810868
2022-06-30 17:00:00,-74.03380716,-44.94218607,-12.16658414,-8.897436621,-2.814144552
2022-06-30 18:00:00,-64.89595852,-44.20138122,-11.98097172,-8.743307883,-2.752822025
2022-06-30 19:00:00,-60.40239948,-41.64962578,-11.17948952,-8.293463835,-2.703719076
2022-06-30 20:00:00,-51.78353181,-41.35355294,-11.11847979,-8.22527775,-2.666037853
2022-06-30 21:00:00,-45.60034675,-42.32776966,-11.34604039,-8.43623636,-2.763216167
2022-06-30 22:00:00,-43.14234146,-44.51387269,-11.81221019,-8.931852467,-3.025747372
2022-06-30 23:00:00,-41.54549775,-44.82462048,-11.85023942,-9.016420451,-3.091300741
2022-07-01 00:00:00,-41.30328061,-44.26172731,-11.70223201,-8.902793099,-3.051677095
2022-07-01 01:00:00,-40.59163474,-45.04495255,-11.99038994,-9.019789212,-3.024594242
2022-07-01 02:00:00,-40.09932286,-42.63756811,-11.31830264,-8.553371383,-2.894220061
2022-07-01 03:00:00,-39.25359773,-39.34200624,-10.46109088,-7.883456641,-2.652911201
2022-07-01 04:00:00,-39.99909529,-36.624,-9.7098919,-7.35305405,-2.4981081
2022-07-01 05:00:00,-41.75097992,-40.38767669,-10.99660807,-7.964254859,-2.465950823
2022-07-01 06:00:00,-44.02472036,-41.4107005,-11.29589518,-8.155619244,-2.507671654
2022-07-01 07:00:00,-49.84676744,-42.22252734,-11.51001177,-8.319169895,-2.56416401
2022-07-01 08:00:00,-61.17234652,-44.64256997,-12.2187854,-8.771463954,-2.662071253
2022-07-01 09:00:00,-70.62651846,-45.52940921,-12.42254003,-8.965199724,-2.753929711
2022-07-01 10:00:00,-80.02007975,-46.87211634,-12.79787279,-9.225102385,-2.82616599
2022-07-01 11:00:00,-87.65177668,-44.61913296,-11.99837654,-8.873856048,-2.874667776
2022-07-01 12:00:00,-89.28903135,-44.90952928,-12.07642928,-8.931628453,-2.893413814
2022-07-01 13:00:00,-90.03868121,-44.31296804,-11.89417179,-8.82390345,-2.876817554
2022-07-01 14:00:00,-89.78860034,-42.44188787,-11.30719347,-8.493699223,-2.84010249
2022-07-01 15:00:00,-87.2787562,-41.5351261,-11.02668067,-8.331701699,-2.818361365
2022-07-01 16:00:00,-84.64449766,-42.24144649,-11.30533107,-8.427816628,-2.775151093
2022-07-01 17:00:00,-66.54554806,-41.93686244,-11.2595137,-8.349197296,-2.719440445
2022-07-01 18:00:00,-56.23387425,-39.9008619,-10.61963458,-7.99047001,-2.68065272
2022-07-01 19:00:00,-52.67525508,-38.69153256,-10.26506673,-7.764644153,-2.632110786
2022-07-01 20:00:00,-47.30042868,-39.40047909,-10.52852057,-7.869232744,-2.604972458
2022-07-01 21:00:00,-43.20528029,-38.31906199,-10.09857852,-7.723731404,-2.674442146
2022-07-01 22:00:00,-42.5718988,-43.43665234,-11.556401,-8.700683613,-2.922483113
2022-07-01 23:00:00,-40.79541652,-47.8671203,-12.92139191,-9.495010812,-3.034314856
2022-07-02 00:00:00,-40.7305109,-47.05595105,-12.67442169,-9.348106169,-3.010895323
2022-07-02 01:00:00,-40.60973389,-45.6320751,-12.22323533,-9.099074034,-2.987456368
2022-07-02 02:00:00,-40.56195532,-46.29891681,-12.54458857,-9.160677988,-2.888383704
2022-07-02 03:00:00,-41.56856113,-44.54111192,-12.12163889,-8.786217861,-2.725398416
2022-07-02 04:00:00,-49.12245302,-55.24694567,-15.62062478,-10.60533617,-2.795023777
2022-07-02 05:00:00,-69.45161261,-108.4893328,-32.77572091,-19.77525047,-3.387390017
2022-07-02 06:00:00,-80.52785919,-183.1206243,-56.31537507,-32.88252057,-4.724833033
2022-07-02 07:00:00,-86.60664706,-212.3493046,-64.46479291,-38.5507051,-6.318308641
2022-07-02 08:00:00,-91.02632289,-229.0736327,-69.0140894,-41.85083285,-7.343788153
2022-07-02 09:00:00,-93.96137378,-225.008971,-67.52038454,-41.24279807,-7.482605803
2022-07-02 10:00:00,-94.81801887,-228.4067583,-68.59142566,-41.83987326,-7.544160435
2022-07-02 11:00:00,-95.52928511,-236.8246526,-71.34048862,-43.27130656,-7.601062252
2022-07-02 12:00:00,-96.41988509,-232.6180492,-69.95074902,-42.56397522,-7.588600716
2022-07-02 13:00:00,-96.29603867,-213.7151302,-63.77062244,-39.3530655,-7.467754278
2022-07-02 14:00:00,-95.34283931,-163.6863717,-47.49463393,-30.81480693,-7.067489962
2022-07-02 15:00:00,-94.81119742,-102.5584552,-28.17405506,-20.09912421,-6.012096677
2022-07-02 16:00:00,-93.8641511,-73.9189476,-19.90813215,-14.68558313,-4.731517052
2022-07-02 17:00:00,-92.54581361,-63.19912158,-17.22928304,-12.45173234,-3.837090823
2022-07-02 18:00:00,-90.00657659,-57.19538674,-15.77279144,-11.17873319,-3.29233747
2022-07-02 19:00:00,-78.93105732,-54.73547021,-15.19166679,-10.64932334,-3.053489943
2022-07-02 20:00:00,-59.58783555,-52.05666352,-14.45317886,-10.12563174,-2.89904231
2022-07-02 21:00:00,-47.99590597,-49.30734597,-13.54563526,-9.66296436,-2.890146731
2022-07-02 22:00:00,-44.79620235,-51.39290828,-14.03578755,-10.11307565,-3.095181878
2022-07-02 23:00:00,-42.20889696,-50.40683947,-13.64294556,-9.980807043,-3.159334263
2022-07-03 00:00:00,-41.911075,-47.95508286,-12.86611903,-9.551968103,-3.118908587
2022-07-03 01:00:00,-41.4360836,-47.96129834,-12.89448753,-9.539855681,-3.092611917
2022-07-03 02:00:00,-41.45097168,-45.44341426,-12.16811029,-9.063749606,-2.97969446
2022-07-03 03:00:00,-42.1528953,-44.17047556,-11.91696256,-8.765010572,-2.806529292
2022-07-03 04:00:00,-50.6059854,-64.28716722,-18.57048359,-12.14381395,-2.858572153
2022-07-03 05:00:00,-70.84484421,-118.2231275,-35.93083447,-21.44229192,-3.476874683
2022-07-03 06:00:00,-81.41140066,-186.2296072,-57.26398648,-33.44454251,-4.812549271
2022-07-03 07:00:00,-87.07675523,-221.5747588,-67.4048666,-40.15581964,-6.453386339
2022-07-03 08:00:00,-91.83902209,-228.9644553,-68.95252423,-41.845223,-7.368960887
2022-07-03 09:00:00,-94.70675417,-227.7494072,-68.40814668,-41.71239574,-7.508322402
2022-07-03 10:00:00,-95.73331741,-226.9000377,-68.05656081,-41.60506549,-7.576785087
2022-07-03 11:00:00,-96.90788913,-238.2393122,-71.78804897,-43.51907958,-7.625055098
2022-07-03 12:00:00,-97.66307899,-232.6483473,-69.956184,-42.5713571,-7.593265094
2022-07-03 13:00:00,-97.65151263,-214.8141883,-64.14590597,-39.53177644,-7.458823456
2022-07-03 14:00:00,-96.88807767,-170.6070002,-49.78610927,-31.97594544,-7.0828908
2022-07-03 15:00:00,-96.2057756,-108.4106735,-30.10569328,-21.08404451,-6.031197876
2022-07-03 16:00:00,-95.25314925,-80.57248446,-22.07315263,-15.8209185,-4.784342187
2022-07-03 17:00:00,-93.57639943,-67.62881078,-18.61744051,-13.23421667,-3.925496415
2022-07-03 18:00:00,-91.22484445,-58.14704967,-16.00999739,-11.37735119,-3.372352497
2022-07-03 19:00:00,-79.56312923,-53.06195053,-14.55120931,-10.41171219,-3.136107538
2022-07-03 20:00:00,-59.2830866,-50.29213469,-13.82794041,-9.850074688,-2.93610448
2022-07-03 21:00:00,-47.78354362,-48.3648569,-13.20908622,-9.517075857,-2.912532748
2022-07-03 22:00:00,-44.73714384,-48.18348021,-12.9428323,-9.589743921,-3.118327773
2022-07-03 23:00:00,-42.009115,-49.38163464,-13.29109047,-9.814999648,-3.169454415
2022-07-04 00:00:00,-41.78488213,-48.13174682,-12.90770882,-9.590061199,-3.13620679
2022-07-04 01:00:00,-41.50700006,-47.57174527,-12.75083844,-9.481829204,-3.106409983
2022-07-04 02:00:00,-41.36354639,-45.83488269,-12.25013868,-9.15322489,-3.028155551
2022-07-04 03:00:00,-41.99914122,-45.38196839,-12.30026292,-8.977191339,-2.827059881
2022-07-04 04:00:00,-49.22644927,-65.30019957,-18.89410783,-12.31967927,-2.872625357
2022-07-04 05:00:00,-70.29635926,-114.7185673,-34.7904817,-20.84428159,-3.449040738
2022-07-04 06:00:00,-81.8181165,-187.4674278,-57.65976815,-33.65925852,-4.829374439
